id,timestamp,name,value,category
1,2026-02-02T12:54:18.119988,name_259,46.44,cat_1
2,2026-02-01T14:04:28.120012,name_386,70.66,cat_1
3,2026-02-02T00:34:48.120033,name_166,77.52,cat_4
4,2026-02-01T13:32:12.120051,name_115,80.04,cat_3
5,2026-02-02T08:43:21.120068,name_294,49.22,cat_7
6,2026-02-02T09:22:45.120074,name_497,26.11,cat_7
7,2026-02-02T12:55:49.120081,name_336,65.32,cat_6
8,2026-02-02T02:07:36.120087,name_247,87.0,cat_10
9,2026-02-01T19:48:16.120093,name_251,28.14,cat_7
10,2026-02-02T06:45:07.120100,name_144,15.11,cat_2
11,2026-02-02T12:25:31.120106,name_402,61.94,cat_9
12,2026-02-02T05:19:20.120112,name_147,42.59,cat_4
13,2026-02-01T13:03:01.120118,name_327,23.91,cat_3
14,2026-02-01T20:57:56.120125,name_50,17.69,cat_8
15,2026-02-02T02:33:51.120131,name_42,23.97,cat_6
16,2026-02-01T15:56:47.120137,name_132,30.96,cat_3
17,2026-02-02T05:17:04.120144,name_414,56.95,cat_9
18,2026-02-01T19:44:41.120150,name_368,24.02,cat_2
19,2026-02-01T10:24:29.120156,name_6,70.97,cat_7
20,2026-02-02T00:08:06.120162,name_66,67.17,cat_8
21,2026-02-01T12:58:14.120168,name_434,93.06,cat_6
22,2026-02-01T20:12:08.120174,name_149,89.15,cat_2
23,2026-02-01T16:02:52.120180,name_431,94.78,cat_9
24,2026-02-01T13:39:03.120186,name_487,86.49,cat_4
25,2026-02-01T22:44:31.120193,name_160,74.78,cat_5
26,2026-02-01T16:30:30.120199,name_352,0.21,cat_7
27,2026-02-01T23:50:08.120205,name_481,30.87,cat_10
28,2026-02-01T14:32:36.120211,name_307,15.31,cat_1
29,2026-02-02T13:58:06.120218,name_310,40.47,cat_8
30,2026-02-02T03:39:32.120224,name_193,19.1,cat_2
31,2026-02-01T22:39:27.120230,name_387,32.22,cat_1
32,2026-02-02T06:01:32.120247,name_301,69.14,cat_4
33,2026-02-02T05:46:44.120253,name_206,29.63,cat_4
34,2026-02-02T11:01:23.120259,name_95,10.17,cat_5
35,2026-02-01T17:20:07.120277,name_299,33.36,cat_6
36,2026-02-01T20:30:11.120283,name_447,55.37,cat_1
37,2026-02-01T15:30:00.120299,name_332,48.4,cat_8
38,2026-02-02T12:53:42.120305,name_46,80.43,cat_7
39,2026-02-02T00:57:39.120321,name_41,92.66,cat_3
40,2026-02-02T00:17:08.120328,name_466,69.91,cat_10
41,2026-02-01T20:43:19.120335,name_268,51.55,cat_4
42,2026-02-02T09:06:52.120342,name_497,83.08,cat_1
43,2026-02-02T04:48:58.120349,name_461,72.35,cat_6
44,2026-02-01T10:46:19.120355,name_470,23.55,cat_1
45,2026-02-02T04:26:06.120362,name_299,15.08,cat_7
46,2026-02-01T22:51:49.120369,name_445,89.29,cat_7
47,2026-02-02T03:05:46.120376,name_52,4.48,cat_4
48,2026-02-02T13:18:10.120383,name_341,32.28,cat_7
49,2026-02-02T06:45:02.120390,name_350,88.72,cat_9
50,2026-02-01T11:30:37.120396,name_304,23.98,cat_7
51,2026-02-01T23:16:27.120403,name_458,64.15,cat_1
52,2026-02-01T20:43:23.120410,name_463,15.49,cat_2
53,2026-02-02T00:15:19.120417,name_106,64.23,cat_6
54,2026-02-01T12:17:37.120424,name_216,46.05,cat_3
55,2026-02-01T15:32:20.120432,name_150,79.08,cat_2
56,2026-02-01T13:32:18.120438,name_311,79.42,cat_2
57,2026-02-01T21:40:37.120445,name_20,35.12,cat_7
58,2026-02-02T06:02:51.120452,name_272,87.21,cat_5
59,2026-02-02T04:01:06.120459,name_264,27.33,cat_8
60,2026-02-02T01:03:42.120466,name_303,86.93,cat_3
61,2026-02-01T10:40:15.120473,name_167,85.57,cat_2
62,2026-02-02T00:54:59.120479,name_169,15.99,cat_1
63,2026-02-02T12:13:56.120486,name_123,7.98,cat_8
64,2026-02-02T06:24:53.120493,name_452,43.58,cat_2
65,2026-02-02T01:26:53.120501,name_424,87.34,cat_9
66,2026-02-01T16:26:10.120508,name_209,34.18,cat_10
67,2026-02-02T04:26:35.120515,name_176,46.31,cat_2
68,2026-02-01T11:09:26.120522,name_133,19.12,cat_4
69,2026-02-01T17:48:33.120528,name_452,36.97,cat_8
70,2026-02-02T07:08:10.120535,name_415,35.57,cat_7
71,2026-02-01T12:49:52.120542,name_323,91.15,cat_1
72,2026-02-02T01:48:22.120549,name_291,50.1,cat_8
73,2026-02-02T02:02:46.120556,name_71,9.71,cat_5
74,2026-02-01T13:53:19.120563,name_60,94.51,cat_2
75,2026-02-01T12:32:32.120570,name_126,6.94,cat_8
76,2026-02-01T16:23:14.120577,name_329,25.64,cat_2
77,2026-02-01T13:04:35.120584,name_361,81.65,cat_1
78,2026-02-02T09:47:06.120591,name_232,53.51,cat_6
79,2026-02-02T10:09:44.120598,name_158,16.4,cat_4
80,2026-02-01T14:29:24.120605,name_484,41.01,cat_4
81,2026-02-01T14:00:36.120612,name_232,88.68,cat_10
82,2026-02-01T11:49:16.120618,name_199,0.0,cat_9
83,2026-02-01T12:06:44.120626,name_63,25.57,cat_4
84,2026-02-02T00:43:19.120633,name_64,18.19,cat_2
85,2026-02-02T10:09:56.120640,name_52,92.92,cat_3
86,2026-02-02T05:12:18.120646,name_331,65.55,cat_4
87,2026-02-01T13:25:26.120654,name_103,92.13,cat_3
88,2026-02-02T03:26:35.120661,name_340,4.39,cat_3
89,2026-02-02T04:27:39.120667,name_445,12.48,cat_2
90,2026-02-01T15:20:26.120674,name_317,34.22,cat_2
91,2026-02-01T20:13:43.120681,name_97,59.85,cat_9
92,2026-02-02T01:02:55.120688,name_277,26.7,cat_8
93,2026-02-01T20:46:32.120696,name_207,63.22,cat_8
94,2026-02-01T14:16:14.120703,name_213,75.49,cat_5
95,2026-02-02T12:27:54.120709,name_161,94.66,cat_7
96,2026-02-01T22:52:58.120717,name_367,39.49,cat_10
97,2026-02-02T09:13:12.120723,name_195,76.62,cat_2
98,2026-02-01T14:04:20.120730,name_309,89.38,cat_3
99,2026-02-02T09:50:00.120737,name_19,77.56,cat_9
100,2026-02-01T20:21:28.120745,name_320,43.09,cat_5
101,2026-02-01T13:18:15.120752,name_14,56.54,cat_6
102,2026-02-01T14:34:30.120759,name_128,43.74,cat_4
103,2026-02-02T11:05:32.120766,name_260,50.09,cat_10
104,2026-02-02T06:21:54.120773,name_264,6.84,cat_10
105,2026-02-01T22:58:46.120780,name_7,81.2,cat_6
106,2026-02-01T20:00:22.120787,name_410,15.56,cat_10
107,2026-02-02T05:21:07.120794,name_378,56.06,cat_4
108,2026-02-02T00:46:08.120800,name_44,87.78,cat_10
109,2026-02-01T14:53:51.120808,name_410,91.9,cat_10
110,2026-02-01T12:26:53.120816,name_256,31.65,cat_6
111,2026-02-02T08:21:27.120822,name_427,44.98,cat_7
112,2026-02-02T10:26:11.120829,name_113,64.48,cat_9
113,2026-02-01T16:55:53.120836,name_423,74.48,cat_8
114,2026-02-01T15:09:45.120843,name_484,10.56,cat_6
115,2026-02-01T18:56:59.120850,name_450,39.87,cat_4
116,2026-02-01T11:46:14.120857,name_398,85.91,cat_8
117,2026-02-01T20:11:25.120863,name_382,88.35,cat_7
118,2026-02-02T08:17:48.120870,name_50,55.99,cat_5
119,2026-02-02T10:36:05.120877,name_51,89.07,cat_5
120,2026-02-02T08:33:40.120884,name_377,47.27,cat_9
121,2026-02-02T10:18:24.120891,name_336,44.45,cat_8
122,2026-02-02T10:52:42.120898,name_188,73.98,cat_5
123,2026-02-01T16:02:05.120905,name_486,57.48,cat_5
124,2026-02-01T19:16:10.120912,name_58,84.43,cat_1
125,2026-02-02T10:18:58.120919,name_294,75.72,cat_8
126,2026-02-02T10:36:24.120925,name_143,32.68,cat_2
127,2026-02-02T12:18:45.120932,name_76,82.82,cat_8
128,2026-02-02T13:24:47.120939,name_411,13.26,cat_10
129,2026-02-01T10:25:00.120947,name_290,26.23,cat_6
130,2026-02-01T21:41:40.120954,name_384,47.23,cat_1
131,2026-02-01T15:53:30.120961,name_162,65.13,cat_7
132,2026-02-01T16:45:14.120967,name_444,9.35,cat_3
133,2026-02-02T08:24:32.120974,name_334,20.96,cat_10
134,2026-02-02T08:36:44.120981,name_298,29.59,cat_8
135,2026-02-01T22:41:08.120988,name_129,44.53,cat_10
136,2026-02-01T20:27:34.120995,name_172,73.8,cat_9
137,2026-02-01T10:22:04.121002,name_29,81.05,cat_8
138,2026-02-01T14:13:10.121009,name_111,12.0,cat_6
139,2026-02-02T01:42:55.121015,name_291,74.32,cat_6
140,2026-02-01T13:08:37.121022,name_117,43.11,cat_2
141,2026-02-02T12:23:06.121029,name_279,8.11,cat_1
142,2026-02-02T04:56:13.121036,name_482,87.72,cat_2
143,2026-02-01T13:45:55.121042,name_492,7.15,cat_4
144,2026-02-02T10:48:46.121049,name_242,39.38,cat_1
145,2026-02-02T02:23:35.121056,name_142,9.95,cat_6
146,2026-02-02T10:02:23.121063,name_391,56.7,cat_7
147,2026-02-02T02:05:59.121069,name_282,80.9,cat_4
148,2026-02-02T13:47:09.121076,name_333,27.35,cat_1
149,2026-02-01T11:44:02.121083,name_122,31.11,cat_3
150,2026-02-02T12:50:07.121104,name_8,80.73,cat_8
151,2026-02-01T21:58:39.121152,name_295,58.41,cat_10
152,2026-02-01T19:33:11.121164,name_489,0.16,cat_4
153,2026-02-01T17:24:17.121173,name_224,66.39,cat_6
154,2026-02-02T07:53:45.121181,name_33,73.96,cat_10
155,2026-02-02T01:49:46.121188,name_79,35.48,cat_9
156,2026-02-02T01:18:03.121195,name_180,38.7,cat_5
157,2026-02-01T19:56:14.121202,name_322,80.04,cat_2
158,2026-02-02T11:40:53.121209,name_294,1.96,cat_2
159,2026-02-01T12:55:02.121217,name_61,35.75,cat_4
160,2026-02-02T06:01:36.121224,name_75,88.68,cat_3
161,2026-02-02T05:50:58.121231,name_186,7.85,cat_9
162,2026-02-02T09:44:21.121238,name_289,83.63,cat_7
163,2026-02-01T22:26:46.121245,name_343,52.51,cat_7
164,2026-02-01T21:51:41.121252,name_205,84.75,cat_8
165,2026-02-01T23:06:50.121259,name_49,64.57,cat_2
166,2026-02-02T06:34:24.121265,name_161,1.33,cat_5
167,2026-02-01T20:18:29.121272,name_135,55.5,cat_10
168,2026-02-01T17:41:47.121279,name_456,32.89,cat_10
169,2026-02-02T12:48:30.121286,name_481,33.6,cat_3
170,2026-02-01T11:19:34.121293,name_261,16.75,cat_3
171,2026-02-02T11:18:34.121299,name_404,95.03,cat_9
172,2026-02-01T17:22:29.121306,name_444,13.27,cat_10
173,2026-02-02T00:09:07.121314,name_231,71.32,cat_10
174,2026-02-02T05:23:03.121321,name_64,35.05,cat_5
175,2026-02-02T06:03:07.121328,name_226,8.36,cat_2
176,2026-02-02T10:06:34.121335,name_90,84.86,cat_10
177,2026-02-01T18:18:32.121341,name_345,15.98,cat_3
178,2026-02-01T19:06:41.121348,name_183,41.35,cat_3
179,2026-02-01T17:37:33.121355,name_48,51.69,cat_8
180,2026-02-01T20:30:45.121362,name_401,69.97,cat_8
181,2026-02-01T18:08:48.121369,name_498,18.46,cat_2
182,2026-02-01T17:12:21.121376,name_110,38.98,cat_9
183,2026-02-02T00:42:15.121382,name_480,97.0,cat_9
184,2026-02-02T06:48:29.121389,name_455,59.1,cat_8
185,2026-02-02T10:19:00.121396,name_155,48.9,cat_1
186,2026-02-02T08:33:09.121402,name_350,15.38,cat_4
187,2026-02-02T03:05:02.121409,name_338,87.72,cat_9
188,2026-02-02T08:10:42.121416,name_473,48.9,cat_6
189,2026-02-02T03:54:42.121423,name_81,14.76,cat_3
190,2026-02-02T00:32:20.121429,name_345,3.69,cat_2
191,2026-02-02T13:06:18.121436,name_464,70.62,cat_6
192,2026-02-02T07:08:29.121443,name_366,12.72,cat_3
193,2026-02-02T09:14:50.121450,name_21,2.74,cat_6
194,2026-02-01T10:27:49.121456,name_300,27.35,cat_5
195,2026-02-01T17:49:48.121463,name_191,99.68,cat_6
196,2026-02-01T16:04:05.121470,name_386,57.4,cat_5
197,2026-02-01T11:15:18.121477,name_343,6.76,cat_4
198,2026-02-02T10:03:42.121484,name_30,79.12,cat_9
199,2026-02-01T15:48:50.121491,name_449,21.89,cat_1
200,2026-02-01T15:53:55.121497,name_42,64.81,cat_2
201,2026-02-02T12:42:38.121504,name_435,75.66,cat_2
202,2026-02-01T14:44:15.121511,name_53,68.66,cat_5
203,2026-02-01T23:18:57.121518,name_174,8.29,cat_1
204,2026-02-01T15:06:34.121524,name_247,75.74,cat_1
205,2026-02-02T11:00:43.121531,name_166,47.76,cat_1
206,2026-02-02T01:50:58.121538,name_107,82.58,cat_8
207,2026-02-01T23:50:14.121545,name_19,7.07,cat_9
208,2026-02-02T04:49:48.121552,name_254,32.09,cat_3
209,2026-02-01T21:05:38.121559,name_200,84.24,cat_6
210,2026-02-02T01:33:06.121566,name_141,83.72,cat_2
211,2026-02-02T08:00:34.121573,name_271,90.33,cat_5
212,2026-02-02T10:01:44.121580,name_93,81.85,cat_10
213,2026-02-01T10:37:17.121586,name_279,45.93,cat_8
214,2026-02-01T15:33:53.121593,name_8,49.71,cat_4
215,2026-02-02T01:17:06.121600,name_135,93.23,cat_2
216,2026-02-01T10:24:39.121607,name_495,58.24,cat_4
217,2026-02-02T10:17:42.121613,name_118,62.99,cat_8
218,2026-02-02T10:53:45.121620,name_268,62.41,cat_8
219,2026-02-01T17:10:27.121627,name_493,43.03,cat_7
220,2026-02-02T06:26:04.121634,name_252,80.16,cat_5
221,2026-02-01T16:56:33.121641,name_106,71.8,cat_7
222,2026-02-01T17:13:46.121648,name_214,50.89,cat_5
223,2026-02-01T20:45:53.121654,name_452,64.19,cat_7
224,2026-02-01T14:16:55.121661,name_34,21.96,cat_4
225,2026-02-02T10:12:59.121668,name_151,80.87,cat_3
226,2026-02-02T09:53:46.121674,name_128,9.38,cat_3
227,2026-02-02T11:53:39.121681,name_463,2.4,cat_5
228,2026-02-01T13:31:30.121688,name_293,87.64,cat_2
229,2026-02-02T02:25:47.121694,name_126,55.35,cat_6
230,2026-02-01T13:15:44.121702,name_234,85.77,cat_10
231,2026-02-01T11:20:28.121708,name_377,14.79,cat_7
232,2026-02-01T16:51:37.121715,name_171,23.17,cat_7
233,2026-02-01T17:08:01.121722,name_265,81.74,cat_3
234,2026-02-02T00:44:10.121729,name_152,16.41,cat_3
235,2026-02-01T20:48:18.121736,name_94,54.04,cat_1
236,2026-02-02T05:48:47.121742,name_147,84.43,cat_10
237,2026-02-02T12:57:33.121749,name_450,1.55,cat_9
238,2026-02-01T12:11:21.121756,name_266,33.23,cat_5
239,2026-02-02T10:33:51.121762,name_351,91.9,cat_5
240,2026-02-02T08:14:57.121769,name_269,40.44,cat_7
241,2026-02-01T14:21:47.121776,name_395,15.8,cat_6
242,2026-02-01T14:50:15.121782,name_26,84.04,cat_3
243,2026-02-02T00:16:11.121789,name_155,48.96,cat_10
244,2026-02-02T05:04:04.121796,name_94,78.49,cat_6
245,2026-02-01T11:17:28.121802,name_100,67.51,cat_3
246,2026-02-01T15:06:06.121809,name_260,54.14,cat_9
247,2026-02-02T01:05:24.121816,name_173,63.54,cat_7
248,2026-02-02T00:03:21.121822,name_364,7.85,cat_3
249,2026-02-01T18:01:37.121829,name_304,50.2,cat_8
250,2026-02-01T11:15:45.121836,name_370,77.86,cat_2
251,2026-02-01T23:13:14.121842,name_314,97.79,cat_7
252,2026-02-01T15:27:28.121849,name_163,9.8,cat_2
253,2026-02-02T04:41:35.121856,name_73,92.99,cat_5
254,2026-02-01T14:58:50.121863,name_131,70.68,cat_8
255,2026-02-01T12:20:56.121869,name_136,21.33,cat_3
256,2026-02-02T09:24:46.121876,name_2,29.64,cat_1
257,2026-02-01T15:12:13.121883,name_221,84.76,cat_1
258,2026-02-02T13:08:33.121890,name_44,53.03,cat_10
259,2026-02-02T03:19:53.121897,name_26,9.39,cat_5
260,2026-02-02T11:46:55.121904,name_252,74.13,cat_7
261,2026-02-01T14:54:51.121910,name_154,83.4,cat_8
262,2026-02-01T16:50:02.121917,name_16,88.43,cat_7
263,2026-02-01T14:28:16.121924,name_21,86.84,cat_9
264,2026-02-02T09:32:59.121931,name_280,16.2,cat_6
265,2026-02-01T15:20:22.121939,name_217,59.46,cat_1
266,2026-02-02T11:41:38.121946,name_13,34.75,cat_2
267,2026-02-01T14:50:06.121953,name_125,34.69,cat_6
268,2026-02-02T10:14:10.121959,name_18,23.23,cat_8
269,2026-02-02T12:21:44.121967,name_476,82.52,cat_2
270,2026-02-01T19:06:45.121973,name_263,13.82,cat_1
271,2026-02-01T13:00:59.121980,name_176,97.77,cat_4
272,2026-02-01T14:35:19.121987,name_219,53.05,cat_3
273,2026-02-02T08:55:49.121994,name_181,30.49,cat_2
274,2026-02-02T01:50:47.122001,name_43,33.57,cat_1
275,2026-02-01T12:24:04.122008,name_155,47.49,cat_4
276,2026-02-02T01:55:23.122015,name_164,8.48,cat_9
277,2026-02-02T08:01:07.122021,name_342,11.44,cat_6
278,2026-02-01T19:59:27.122028,name_304,69.68,cat_7
279,2026-02-01T18:38:41.122034,name_497,25.68,cat_3
280,2026-02-02T09:34:55.122041,name_150,30.82,cat_3
281,2026-02-01T17:37:56.122048,name_219,24.18,cat_4
282,2026-02-01T23:41:00.122055,name_118,52.35,cat_6
283,2026-02-01T12:29:40.122061,name_225,80.42,cat_6
284,2026-02-02T08:25:32.122068,name_211,39.37,cat_1
285,2026-02-02T05:13:42.122075,name_88,5.94,cat_5
286,2026-02-02T11:47:11.122082,name_15,35.94,cat_9
287,2026-02-01T15:00:18.122088,name_100,18.27,cat_5
288,2026-02-01T21:30:04.122095,name_348,74.42,cat_4
289,2026-02-01T18:59:03.122102,name_396,59.89,cat_5
290,2026-02-02T11:16:59.122108,name_49,90.42,cat_4
291,2026-02-01T13:13:18.122115,name_482,44.56,cat_1
292,2026-02-01T13:03:39.122122,name_299,58.16,cat_10
293,2026-02-02T03:06:33.122129,name_240,12.14,cat_2
294,2026-02-01T14:40:48.122144,name_257,9.55,cat_6
295,2026-02-01T20:42:12.122150,name_123,54.22,cat_4
296,2026-02-01T12:31:01.122156,name_289,88.76,cat_6
297,2026-02-01T21:04:28.122162,name_357,11.62,cat_6
298,2026-02-02T01:30:43.122168,name_411,80.13,cat_7
299,2026-02-02T00:36:49.122174,name_220,47.67,cat_5
300,2026-02-01T16:01:21.122180,name_449,99.58,cat_1
301,2026-02-02T05:28:18.122186,name_326,89.52,cat_3
302,2026-02-01T14:31:40.122192,name_52,29.76,cat_9
303,2026-02-01T12:02:40.122198,name_37,78.49,cat_7
304,2026-02-02T10:39:21.122204,name_121,98.31,cat_3
305,2026-02-01T16:00:31.122209,name_61,21.46,cat_5
306,2026-02-01T12:35:23.122216,name_461,63.17,cat_4
307,2026-02-02T00:12:19.122221,name_483,48.39,cat_6
308,2026-02-01T15:45:33.122227,name_453,79.49,cat_8
309,2026-02-02T11:13:09.122234,name_179,82.61,cat_6
310,2026-02-01T11:52:16.122240,name_437,51.62,cat_4
311,2026-02-01T11:46:14.122246,name_11,45.99,cat_2
312,2026-02-02T00:21:43.122252,name_393,89.55,cat_1
313,2026-02-01T20:27:06.122258,name_31,55.93,cat_7
314,2026-02-01T23:13:04.122264,name_245,38.66,cat_6
315,2026-02-02T08:06:44.122270,name_183,59.16,cat_1
316,2026-02-02T11:47:24.122276,name_224,56.62,cat_5
317,2026-02-02T03:24:41.122281,name_363,85.14,cat_6
318,2026-02-02T01:16:45.122288,name_230,85.78,cat_1
319,2026-02-02T08:46:49.122294,name_276,78.39,cat_6
320,2026-02-01T21:04:55.122300,name_236,94.28,cat_4
321,2026-02-02T00:05:21.122306,name_354,33.3,cat_10
322,2026-02-01T20:31:28.122312,name_424,80.06,cat_7
323,2026-02-01T12:32:47.122318,name_341,26.52,cat_5
324,2026-02-02T01:37:10.122324,name_118,94.75,cat_5
325,2026-02-01T11:40:01.122330,name_30,53.12,cat_8
326,2026-02-02T10:31:17.122336,name_307,54.15,cat_9
327,2026-02-01T17:22:23.122352,name_14,14.0,cat_2
328,2026-02-02T03:39:42.122359,name_309,69.21,cat_1
329,2026-02-01T18:37:37.122365,name_110,95.7,cat_10
330,2026-02-01T19:36:08.122371,name_385,70.37,cat_4
331,2026-02-02T02:18:12.122388,name_338,71.52,cat_1
332,2026-02-02T11:13:30.122394,name_204,46.39,cat_7
333,2026-02-02T01:45:26.122401,name_388,55.51,cat_5
334,2026-02-01T21:43:48.122416,name_128,62.66,cat_3
335,2026-02-02T09:36:12.122432,name_306,14.28,cat_8
336,2026-02-01T12:56:52.122438,name_269,32.95,cat_1
337,2026-02-02T12:07:22.122444,name_157,29.33,cat_2
338,2026-02-02T07:47:49.122450,name_150,95.55,cat_5
339,2026-02-01T16:29:43.122456,name_53,98.61,cat_7
340,2026-02-02T04:34:46.122462,name_482,73.2,cat_6
341,2026-02-01T17:15:58.122468,name_364,17.21,cat_2
342,2026-02-02T05:24:53.122474,name_311,54.93,cat_1
343,2026-02-01T19:20:20.122480,name_279,29.63,cat_9
344,2026-02-02T07:17:25.122486,name_25,91.72,cat_5
345,2026-02-02T13:12:55.122492,name_221,15.11,cat_10
346,2026-02-01T16:33:06.122498,name_73,13.23,cat_4
347,2026-02-02T08:52:15.122504,name_310,26.97,cat_9
348,2026-02-01T18:43:08.122510,name_249,86.2,cat_6
349,2026-02-02T06:55:03.122516,name_175,27.65,cat_6
350,2026-02-01T20:07:33.122522,name_299,41.41,cat_2
351,2026-02-02T09:56:15.122528,name_200,18.35,cat_5
352,2026-02-02T12:16:18.122534,name_189,41.71,cat_1
353,2026-02-02T07:06:04.122541,name_414,92.0,cat_4
354,2026-02-01T17:33:25.122548,name_452,55.26,cat_6
355,2026-02-02T09:15:50.122554,name_71,76.09,cat_2
356,2026-02-02T10:37:48.122560,name_289,69.22,cat_10
357,2026-02-02T04:50:33.122566,name_118,9.45,cat_6
358,2026-02-01T11:44:06.122572,name_411,57.62,cat_2
359,2026-02-02T09:24:14.122578,name_493,34.77,cat_1
360,2026-02-02T11:59:07.122583,name_250,87.29,cat_4
361,2026-02-02T12:53:06.122589,name_437,6.11,cat_7
362,2026-02-02T05:16:23.122595,name_250,44.3,cat_8
363,2026-02-02T07:46:10.122601,name_140,56.19,cat_1
364,2026-02-02T00:35:28.122607,name_187,25.32,cat_1
365,2026-02-02T02:43:41.122613,name_128,92.78,cat_4
366,2026-02-02T12:10:54.122619,name_181,80.59,cat_2
367,2026-02-02T03:49:43.122625,name_489,10.93,cat_1
368,2026-02-02T06:35:20.122631,name_361,89.16,cat_10
369,2026-02-01T16:01:04.122637,name_450,45.24,cat_3
370,2026-02-01T16:39:05.122644,name_271,79.65,cat_7
371,2026-02-01T22:46:01.122650,name_135,84.61,cat_8
372,2026-02-01T14:38:18.122656,name_170,48.92,cat_1
373,2026-02-02T03:07:18.122662,name_381,92.26,cat_10
374,2026-02-02T09:25:11.122668,name_400,59.64,cat_8
375,2026-02-01T14:45:59.122674,name_343,30.39,cat_1
376,2026-02-01T19:24:53.122680,name_426,57.76,cat_10
377,2026-02-02T04:49:55.122686,name_180,80.69,cat_5
378,2026-02-01T14:02:01.122692,name_280,3.36,cat_6
379,2026-02-02T07:00:51.122698,name_394,76.82,cat_2
380,2026-02-02T07:43:15.122704,name_287,54.85,cat_7
381,2026-02-02T00:22:45.122710,name_58,18.81,cat_9
382,2026-02-02T07:46:33.122716,name_444,63.18,cat_7
383,2026-02-01T17:45:03.122721,name_276,80.87,cat_4
384,2026-02-01T10:51:37.122728,name_138,7.07,cat_7
385,2026-02-02T10:40:50.122733,name_303,67.42,cat_9
386,2026-02-01T15:29:45.122739,name_132,44.76,cat_3
387,2026-02-01T13:31:33.122745,name_343,44.02,cat_4
388,2026-02-02T04:42:23.122751,name_248,81.09,cat_10
389,2026-02-02T03:26:17.122757,name_199,62.38,cat_5
390,2026-02-01T15:17:34.122763,name_333,90.65,cat_8
