id,timestamp,name,value,category
1,2026-02-02T10:50:59.071687,name_190,96.96,cat_10
2,2026-02-01T16:41:58.071760,name_232,89.43,cat_8
3,2026-02-02T02:33:47.071776,name_188,78.93,cat_5
4,2026-02-02T09:43:20.071786,name_85,55.67,cat_7
5,2026-02-01T20:32:52.071795,name_67,27.3,cat_6
6,2026-02-02T01:03:19.071803,name_322,87.81,cat_1
7,2026-02-02T13:19:03.071811,name_442,81.67,cat_6
8,2026-02-02T09:41:32.071818,name_314,23.18,cat_5
9,2026-02-01T12:41:08.071826,name_146,18.95,cat_5
10,2026-02-02T10:15:40.071833,name_474,48.17,cat_7
11,2026-02-02T03:30:39.071840,name_210,55.57,cat_4
12,2026-02-02T13:14:29.071848,name_305,55.21,cat_4
13,2026-02-02T02:24:38.071855,name_459,59.04,cat_3
14,2026-02-02T03:38:35.071862,name_135,88.17,cat_3
15,2026-02-02T04:15:02.071869,name_279,49.23,cat_7
16,2026-02-02T00:15:35.071876,name_105,18.04,cat_5
17,2026-02-01T18:16:08.071883,name_177,20.73,cat_9
18,2026-02-02T06:40:34.071890,name_130,52.85,cat_4
19,2026-02-01T10:18:28.071897,name_135,61.73,cat_1
20,2026-02-01T16:02:06.071904,name_219,30.81,cat_6
21,2026-02-01T19:22:51.071911,name_304,31.54,cat_5
22,2026-02-01T21:49:20.071918,name_75,37.23,cat_9
23,2026-02-02T07:36:44.071925,name_58,55.27,cat_6
24,2026-02-01T13:00:16.071932,name_48,6.87,cat_5
25,2026-02-01T22:25:51.071939,name_316,91.67,cat_10
26,2026-02-01T10:14:21.071947,name_303,16.63,cat_4
27,2026-02-02T12:45:06.071954,name_417,65.04,cat_9
28,2026-02-01T18:41:54.071961,name_109,61.96,cat_1
29,2026-02-01T11:08:48.071968,name_368,58.41,cat_7
30,2026-02-02T04:20:32.071975,name_331,1.9,cat_10
31,2026-02-01T19:30:39.071982,name_195,78.43,cat_9
32,2026-02-01T14:07:37.071989,name_127,1.95,cat_10
33,2026-02-02T02:29:26.071996,name_274,2.34,cat_8
34,2026-02-02T11:43:41.072003,name_137,31.99,cat_10
35,2026-02-01T23:29:42.072010,name_215,68.55,cat_1
36,2026-02-02T02:18:19.072017,name_388,8.16,cat_3
37,2026-02-01T21:32:42.072028,name_80,57.87,cat_9
38,2026-02-02T13:05:42.072036,name_442,64.51,cat_5
39,2026-02-01T16:47:43.072043,name_325,58.8,cat_3
40,2026-02-01T12:14:14.072050,name_37,29.25,cat_3
41,2026-02-02T05:11:44.072058,name_87,62.73,cat_6
42,2026-02-02T12:56:05.072065,name_202,90.3,cat_7
43,2026-02-02T10:59:50.072072,name_303,8.01,cat_1
44,2026-02-02T12:06:05.072079,name_167,44.29,cat_6
45,2026-02-01T23:37:04.072086,name_24,74.57,cat_7
46,2026-02-02T01:54:23.072095,name_256,62.78,cat_6
47,2026-02-01T13:04:58.072103,name_412,69.43,cat_1
48,2026-02-02T06:51:15.072110,name_294,70.84,cat_10
49,2026-02-02T03:02:40.072117,name_233,25.71,cat_9
50,2026-02-01T14:55:41.072124,name_109,21.32,cat_9
51,2026-02-02T11:00:22.072131,name_103,90.87,cat_1
52,2026-02-02T11:37:35.072138,name_236,54.69,cat_7
53,2026-02-01T18:25:40.072145,name_365,22.93,cat_3
54,2026-02-02T07:59:29.072152,name_100,4.32,cat_4
55,2026-02-02T02:56:13.072159,name_294,29.27,cat_5
56,2026-02-02T12:30:00.072166,name_157,12.97,cat_8
57,2026-02-01T15:00:17.072173,name_249,96.08,cat_5
58,2026-02-01T19:27:14.072180,name_112,75.76,cat_5
59,2026-02-02T04:41:03.072187,name_298,21.32,cat_3
60,2026-02-01T22:28:19.072193,name_35,12.25,cat_5
61,2026-02-02T01:16:45.072200,name_210,70.71,cat_9
62,2026-02-02T10:11:02.072207,name_402,34.43,cat_2
63,2026-02-01T15:30:00.072214,name_237,55.12,cat_7
64,2026-02-01T12:37:35.072221,name_471,68.51,cat_9
65,2026-02-01T12:23:23.072229,name_231,62.98,cat_5
66,2026-02-01T14:34:03.072235,name_40,10.98,cat_3
67,2026-02-01T20:30:17.072242,name_393,33.79,cat_7
68,2026-02-01T15:58:29.072249,name_137,3.11,cat_8
69,2026-02-02T07:13:13.072256,name_62,39.18,cat_6
70,2026-02-02T03:20:44.072262,name_332,32.73,cat_8
71,2026-02-01T14:19:45.072269,name_410,38.88,cat_6
72,2026-02-02T05:13:26.072276,name_242,14.94,cat_9
73,2026-02-01T17:28:08.072283,name_114,54.48,cat_6
74,2026-02-01T20:10:07.072290,name_214,73.08,cat_1
75,2026-02-02T13:02:24.072297,name_11,65.79,cat_7
76,2026-02-01T13:24:44.072304,name_385,36.16,cat_1
77,2026-02-01T13:39:18.072312,name_411,0.61,cat_8
78,2026-02-01T21:18:32.072320,name_59,69.72,cat_7
79,2026-02-01T23:12:27.072327,name_355,48.24,cat_1
80,2026-02-01T18:37:19.072334,name_72,12.16,cat_2
81,2026-02-01T20:38:45.072341,name_298,2.81,cat_8
82,2026-02-02T10:12:28.072348,name_112,86.61,cat_9
