id,timestamp,name,value,category
1,2026-02-02T04:59:09.093481,name_468,75.7,cat_7
2,2026-02-02T02:46:33.093512,name_251,15.69,cat_8
3,2026-02-02T02:51:13.093530,name_71,17.65,cat_2
4,2026-02-01T14:21:40.093550,name_274,46.5,cat_8
5,2026-02-02T06:26:32.093571,name_234,92.01,cat_2
6,2026-02-02T05:57:10.093587,name_341,42.23,cat_6
7,2026-02-02T00:58:46.093594,name_46,73.28,cat_6
8,2026-02-02T04:25:03.093600,name_52,28.31,cat_4
9,2026-02-02T05:14:04.093607,name_150,13.53,cat_6
10,2026-02-01T13:09:56.093613,name_174,45.65,cat_6
11,2026-02-02T12:37:16.093619,name_493,20.59,cat_8
12,2026-02-02T06:39:39.093625,name_81,78.45,cat_8
13,2026-02-01T11:57:08.093631,name_238,80.29,cat_8
14,2026-02-02T02:23:30.093637,name_157,99.5,cat_1
15,2026-02-01T23:54:54.093644,name_407,94.52,cat_5
16,2026-02-01T20:42:41.093650,name_453,48.1,cat_8
17,2026-02-01T23:40:11.093656,name_406,36.18,cat_2
18,2026-02-01T12:29:07.093662,name_327,0.63,cat_6
19,2026-02-02T10:54:33.093669,name_492,55.5,cat_4
20,2026-02-01T17:04:52.093675,name_171,72.94,cat_8
21,2026-02-01T12:47:42.093682,name_416,84.68,cat_1
22,2026-02-01T13:20:20.093688,name_74,34.51,cat_2
23,2026-02-02T01:13:08.093694,name_207,7.69,cat_3
24,2026-02-01T22:24:48.093700,name_418,43.6,cat_4
25,2026-02-02T05:05:18.093706,name_465,65.07,cat_4
26,2026-02-02T10:36:19.093712,name_270,58.67,cat_6
27,2026-02-02T08:49:55.093719,name_82,80.97,cat_4
28,2026-02-02T01:08:04.093725,name_475,46.5,cat_6
29,2026-02-02T01:13:12.093731,name_242,2.5,cat_10
30,2026-02-02T08:43:13.093737,name_453,43.8,cat_5
31,2026-02-02T01:46:25.093743,name_134,81.15,cat_1
32,2026-02-02T07:15:07.093749,name_133,88.66,cat_7
33,2026-02-02T04:24:13.093756,name_4,1.88,cat_4
34,2026-02-02T13:11:26.093762,name_51,91.23,cat_6
35,2026-02-01T16:43:41.093768,name_79,7.07,cat_9
36,2026-02-01T17:37:24.093774,name_41,6.94,cat_9
37,2026-02-01T21:00:42.093780,name_390,17.8,cat_9
38,2026-02-01T19:32:41.093786,name_180,17.42,cat_2
39,2026-02-01T15:47:22.093792,name_487,34.91,cat_1
40,2026-02-02T05:03:53.093798,name_295,1.03,cat_4
41,2026-02-02T02:53:11.093804,name_466,14.12,cat_9
42,2026-02-01T22:24:02.093810,name_490,81.95,cat_8
43,2026-02-02T02:27:06.093816,name_24,64.91,cat_6
44,2026-02-02T10:50:17.093822,name_484,14.83,cat_9
45,2026-02-01T22:04:30.093829,name_182,74.46,cat_7
46,2026-02-01T14:43:39.093834,name_272,16.95,cat_2
47,2026-02-02T09:23:49.093841,name_123,26.28,cat_5
48,2026-02-01T19:20:31.093847,name_184,6.81,cat_7
49,2026-02-01T12:39:30.093853,name_288,12.48,cat_10
50,2026-02-01T10:53:48.093859,name_190,33.61,cat_8
51,2026-02-02T10:32:58.093865,name_37,84.94,cat_1
52,2026-02-01T20:36:51.093870,name_13,89.96,cat_6
53,2026-02-01T13:02:42.093877,name_56,49.9,cat_6
54,2026-02-02T01:45:20.093883,name_498,67.31,cat_10
55,2026-02-02T00:26:09.093889,name_255,78.51,cat_1
56,2026-02-01T10:15:15.093895,name_316,50.51,cat_7
57,2026-02-01T12:58:58.093901,name_209,97.11,cat_9
58,2026-02-02T06:38:32.093907,name_456,41.88,cat_8
59,2026-02-02T10:43:18.093913,name_71,66.23,cat_7
60,2026-02-01T16:03:51.093919,name_283,35.31,cat_7
61,2026-02-02T07:21:21.093925,name_73,76.26,cat_7
62,2026-02-01T18:29:50.093931,name_270,35.01,cat_2
63,2026-02-02T12:54:32.093938,name_290,37.7,cat_5
64,2026-02-02T13:10:44.093944,name_370,61.58,cat_3
65,2026-02-02T00:28:26.093951,name_388,61.97,cat_9
66,2026-02-02T06:09:21.093958,name_327,5.99,cat_3
67,2026-02-02T05:35:55.093964,name_399,63.24,cat_1
68,2026-02-02T01:39:41.093970,name_76,52.17,cat_6
69,2026-02-02T05:11:01.093976,name_30,93.5,cat_5
70,2026-02-02T13:00:41.093982,name_422,67.75,cat_4
71,2026-02-01T14:59:35.093988,name_159,71.18,cat_6
72,2026-02-01T15:39:55.093994,name_69,8.16,cat_7
73,2026-02-02T05:13:35.094000,name_202,65.01,cat_9
74,2026-02-02T11:16:19.094006,name_16,27.83,cat_8
75,2026-02-01T11:11:01.094012,name_220,40.96,cat_5
76,2026-02-02T02:17:29.094018,name_296,74.0,cat_8
77,2026-02-02T02:53:17.094026,name_402,12.66,cat_7
78,2026-02-01T23:35:52.094032,name_430,10.71,cat_2
79,2026-02-02T03:14:23.094038,name_213,51.8,cat_1
