id,timestamp,name,value,category
1,2026-02-02T13:13:16.126721,name_414,56.59,cat_9
2,2026-02-01T18:10:44.126742,name_23,0.24,cat_3
3,2026-02-02T05:37:29.126761,name_36,56.55,cat_8
4,2026-02-01T19:13:10.126769,name_4,99.17,cat_5
5,2026-02-01T15:31:40.126785,name_231,50.7,cat_9
6,2026-02-01T21:46:05.126792,name_322,41.73,cat_9
7,2026-02-01T14:21:42.126808,name_208,64.01,cat_4
8,2026-02-01T22:10:34.126814,name_357,68.4,cat_1
9,2026-02-01T11:12:43.126821,name_117,64.7,cat_7
10,2026-02-02T07:37:59.126827,name_381,21.9,cat_6
11,2026-02-02T12:21:50.126833,name_9,18.15,cat_1
12,2026-02-02T01:31:21.126840,name_401,85.25,cat_10
13,2026-02-02T00:07:28.126847,name_427,68.1,cat_7
14,2026-02-02T07:22:18.126853,name_215,6.91,cat_10
15,2026-02-02T07:41:29.126860,name_73,15.38,cat_4
16,2026-02-02T01:59:00.126866,name_305,80.92,cat_7
17,2026-02-01T14:31:34.126872,name_93,18.4,cat_3
18,2026-02-02T07:40:19.126878,name_354,35.97,cat_7
19,2026-02-02T12:51:00.126884,name_21,98.93,cat_5
20,2026-02-01T23:34:52.126890,name_232,0.61,cat_7
21,2026-02-02T07:41:22.126896,name_114,74.21,cat_10
22,2026-02-01T11:58:28.126902,name_471,7.91,cat_5
23,2026-02-01T12:41:31.126908,name_207,28.52,cat_6
24,2026-02-02T05:35:18.126914,name_95,34.23,cat_7
25,2026-02-02T06:19:07.126920,name_332,84.78,cat_8
26,2026-02-02T08:26:49.126926,name_29,14.7,cat_10
27,2026-02-01T15:03:48.126932,name_36,17.69,cat_3
28,2026-02-01T13:48:09.126939,name_465,11.74,cat_7
29,2026-02-01T18:39:36.126944,name_149,95.94,cat_7
30,2026-02-02T03:42:11.126950,name_321,97.08,cat_4
31,2026-02-02T04:12:00.126957,name_289,45.81,cat_3
32,2026-02-02T01:44:18.126962,name_378,73.58,cat_5
33,2026-02-02T13:25:27.126969,name_112,40.73,cat_9
34,2026-02-01T11:22:13.126974,name_279,54.7,cat_6
35,2026-02-02T01:04:45.126980,name_91,75.26,cat_8
36,2026-02-02T03:38:03.126986,name_134,61.21,cat_8
