id,timestamp,name,value,category
1,2026-02-01T11:23:07.099981,name_476,26.83,cat_10
2,2026-02-02T03:15:59.100000,name_64,44.72,cat_8
3,2026-02-02T09:42:55.100008,name_279,21.3,cat_1
4,2026-02-01T13:27:29.100027,name_406,16.75,cat_7
5,2026-02-01T22:08:25.100045,name_337,48.87,cat_7
6,2026-02-01T12:48:59.100052,name_111,71.0,cat_5
7,2026-02-02T06:11:48.100069,name_42,48.28,cat_4
8,2026-02-02T08:49:52.100075,name_454,78.38,cat_6
9,2026-02-02T01:18:17.100081,name_216,23.07,cat_6
10,2026-02-01T21:57:22.100087,name_110,96.74,cat_2
11,2026-02-02T11:57:20.100093,name_409,56.54,cat_10
12,2026-02-02T10:58:14.100099,name_69,85.85,cat_3
13,2026-02-01T16:03:29.100105,name_165,32.6,cat_6
14,2026-02-02T02:34:38.100111,name_470,0.5,cat_3
15,2026-02-01T14:52:23.100117,name_344,67.31,cat_4
16,2026-02-02T11:55:02.100124,name_446,74.19,cat_1
17,2026-02-02T10:04:29.100130,name_333,27.47,cat_5
18,2026-02-02T09:39:26.100136,name_399,64.83,cat_10
19,2026-02-01T21:10:06.100142,name_220,50.22,cat_8
20,2026-02-02T04:57:35.100148,name_194,28.28,cat_8
21,2026-02-02T09:42:53.100154,name_91,45.44,cat_4
22,2026-02-01T20:02:57.100160,name_199,92.25,cat_8
23,2026-02-02T10:57:47.100166,name_265,61.96,cat_10
24,2026-02-02T12:50:06.100172,name_150,23.08,cat_5
25,2026-02-01T13:05:25.100179,name_393,37.63,cat_7
26,2026-02-01T13:07:45.100185,name_107,62.78,cat_9
27,2026-02-02T10:16:20.100191,name_423,27.16,cat_2
28,2026-02-02T07:18:53.100197,name_474,81.26,cat_4
29,2026-02-02T11:07:27.100203,name_282,15.19,cat_6
30,2026-02-02T04:57:47.100209,name_475,65.83,cat_6
31,2026-02-01T19:20:12.100215,name_253,3.44,cat_8
32,2026-02-01T20:38:47.100221,name_473,55.6,cat_10
33,2026-02-02T05:01:13.100228,name_364,24.11,cat_4
34,2026-02-01T18:00:16.100233,name_434,29.35,cat_1
35,2026-02-01T17:18:57.100240,name_193,75.48,cat_1
36,2026-02-01T19:09:16.100245,name_136,18.57,cat_5
37,2026-02-01T19:05:58.100251,name_185,11.6,cat_1
38,2026-02-01T13:22:45.100257,name_310,84.87,cat_10
39,2026-02-01T13:51:16.100263,name_85,97.58,cat_7
40,2026-02-01T14:12:22.100269,name_255,40.09,cat_9
41,2026-02-02T00:27:03.100275,name_33,45.99,cat_8
42,2026-02-02T03:38:47.100281,name_52,80.4,cat_3
43,2026-02-01T23:21:24.100287,name_164,59.46,cat_5
44,2026-02-01T14:54:45.100293,name_481,9.7,cat_7
45,2026-02-01T11:43:55.100299,name_79,25.31,cat_9
46,2026-02-01T22:54:12.100305,name_289,86.85,cat_1
47,2026-02-01T10:15:33.100311,name_440,93.31,cat_8
48,2026-02-02T05:05:15.100317,name_127,77.81,cat_10
49,2026-02-01T20:05:58.100323,name_123,58.86,cat_7
50,2026-02-01T17:41:04.100329,name_386,56.54,cat_1
51,2026-02-01T11:19:34.100335,name_162,98.44,cat_1
52,2026-02-02T02:44:03.100340,name_173,92.23,cat_1
53,2026-02-02T06:38:17.100347,name_394,5.98,cat_9
54,2026-02-02T01:13:02.100352,name_421,67.66,cat_3
55,2026-02-01T12:24:43.100358,name_167,14.69,cat_10
56,2026-02-01T13:35:58.100364,name_62,18.83,cat_10
57,2026-02-02T04:30:22.100370,name_292,0.55,cat_1
58,2026-02-01T18:28:10.100377,name_176,3.11,cat_9
59,2026-02-01T15:04:22.100383,name_229,44.85,cat_7
60,2026-02-02T12:57:15.100389,name_306,29.24,cat_1
61,2026-02-01T16:14:44.100395,name_251,22.71,cat_5
62,2026-02-02T08:44:12.100401,name_213,48.76,cat_6
63,2026-02-01T22:56:10.100406,name_183,92.4,cat_1
64,2026-02-02T10:28:53.100412,name_432,7.55,cat_3
65,2026-02-02T01:48:34.100419,name_470,5.51,cat_3
66,2026-02-02T09:53:58.100425,name_365,90.03,cat_2
67,2026-02-01T14:39:48.100431,name_252,69.49,cat_4
68,2026-02-02T03:48:01.100437,name_108,29.82,cat_3
69,2026-02-02T04:27:22.100443,name_182,36.96,cat_4
70,2026-02-01T13:45:34.100449,name_480,18.92,cat_4
71,2026-02-01T16:43:32.100455,name_411,64.22,cat_10
72,2026-02-01T11:06:40.100461,name_191,5.73,cat_8
73,2026-02-01T14:28:13.100467,name_322,86.12,cat_6
74,2026-02-01T17:44:29.100473,name_228,72.43,cat_4
75,2026-02-02T04:39:16.100479,name_346,96.36,cat_10
76,2026-02-02T13:38:54.100485,name_96,22.74,cat_3
77,2026-02-02T02:01:08.100492,name_32,50.93,cat_7
78,2026-02-01T20:22:00.100498,name_295,16.16,cat_10
79,2026-02-01T13:03:53.100505,name_120,2.28,cat_10
80,2026-02-01T14:34:04.100511,name_71,50.01,cat_1
81,2026-02-01T16:15:19.100517,name_336,3.94,cat_3
82,2026-02-01T11:31:27.100523,name_230,74.76,cat_6
83,2026-02-02T01:55:02.100529,name_130,78.38,cat_3
84,2026-02-02T03:21:14.100535,name_304,51.87,cat_8
85,2026-02-02T11:00:27.100541,name_275,31.25,cat_5
86,2026-02-01T13:24:04.100547,name_386,87.51,cat_7
87,2026-02-01T11:52:04.100553,name_107,80.87,cat_1
88,2026-02-02T11:12:53.100559,name_141,50.34,cat_1
89,2026-02-02T12:59:01.100566,name_470,36.64,cat_9
90,2026-02-02T07:08:18.100572,name_171,84.82,cat_2
91,2026-02-01T13:12:16.100578,name_91,15.54,cat_7
92,2026-02-01T20:32:00.100584,name_214,28.17,cat_2
93,2026-02-01T16:20:17.100590,name_352,93.44,cat_1
94,2026-02-02T09:34:59.100596,name_276,30.41,cat_5
95,2026-02-01T11:07:58.100602,name_311,99.36,cat_3
96,2026-02-01T21:04:42.100608,name_379,32.36,cat_7
97,2026-02-02T05:15:10.100614,name_384,45.96,cat_6
98,2026-02-01T11:02:30.100620,name_178,80.89,cat_1
99,2026-02-02T12:19:26.100626,name_281,57.13,cat_10
100,2026-02-01T21:52:20.100632,name_208,89.41,cat_5
101,2026-02-01T23:08:31.100638,name_201,34.84,cat_4
102,2026-02-02T06:49:46.100644,name_32,74.88,cat_3
103,2026-02-01T17:40:08.100650,name_402,36.3,cat_9
104,2026-02-02T00:16:18.100657,name_278,25.5,cat_3
105,2026-02-01T22:08:24.100663,name_463,92.12,cat_10
106,2026-02-02T05:36:53.100669,name_335,73.36,cat_8
107,2026-02-02T02:36:53.100675,name_69,31.32,cat_9
108,2026-02-01T22:21:59.100681,name_342,53.1,cat_3
109,2026-02-02T12:52:24.100688,name_334,51.68,cat_8
110,2026-02-01T15:31:51.100694,name_249,46.85,cat_1
111,2026-02-02T11:17:16.100700,name_289,79.89,cat_7
112,2026-02-01T17:53:15.100707,name_80,28.23,cat_4
113,2026-02-02T04:37:21.100713,name_63,58.27,cat_1
