id,timestamp,name,value,category
1,2026-02-01T21:00:09.113433,name_195,56.16,cat_2
2,2026-02-02T08:29:29.113464,name_27,98.57,cat_3
3,2026-02-02T03:13:11.113473,name_331,37.65,cat_8
4,2026-02-01T17:23:40.113481,name_380,10.71,cat_8
5,2026-02-01T16:15:33.113488,name_126,88.39,cat_6
6,2026-02-01T21:36:47.113494,name_45,60.13,cat_9
7,2026-02-02T04:52:39.113511,name_153,94.55,cat_10
8,2026-02-01T15:00:02.113517,name_230,21.56,cat_2
9,2026-02-02T09:47:26.113533,name_2,20.95,cat_2
10,2026-02-01T18:44:57.113540,name_240,41.62,cat_3
11,2026-02-01T15:40:34.113546,name_302,58.84,cat_2
12,2026-02-02T03:45:24.113553,name_10,59.41,cat_2
13,2026-02-01T11:29:14.113559,name_473,8.21,cat_2
14,2026-02-01T21:30:36.113566,name_323,84.13,cat_7
15,2026-02-01T23:28:23.113572,name_207,2.94,cat_2
16,2026-02-01T21:39:13.113578,name_401,73.78,cat_5
17,2026-02-01T21:13:25.113584,name_420,27.23,cat_3
18,2026-02-02T12:11:33.113590,name_11,56.45,cat_2
19,2026-02-01T10:25:51.113596,name_342,34.63,cat_2
20,2026-02-02T08:31:27.113602,name_162,75.16,cat_1
21,2026-02-02T01:37:17.113608,name_159,88.25,cat_7
22,2026-02-02T05:13:57.113614,name_287,33.96,cat_10
23,2026-02-01T22:55:39.113620,name_404,22.34,cat_7
24,2026-02-02T07:17:42.113626,name_451,52.48,cat_5
25,2026-02-01T23:02:04.113632,name_193,14.91,cat_3
26,2026-02-02T09:42:27.113639,name_86,14.99,cat_1
27,2026-02-02T07:32:24.113644,name_82,30.09,cat_1
28,2026-02-02T06:06:16.113650,name_177,12.39,cat_2
29,2026-02-02T08:32:34.113656,name_71,93.37,cat_5
30,2026-02-02T13:38:18.113662,name_210,46.71,cat_10
31,2026-02-01T11:14:10.113668,name_461,71.01,cat_7
32,2026-02-01T12:13:03.113674,name_47,10.19,cat_4
33,2026-02-02T12:29:33.113680,name_336,42.84,cat_5
34,2026-02-02T12:40:48.113686,name_142,56.96,cat_3
35,2026-02-02T00:10:53.113692,name_459,25.18,cat_2
36,2026-02-01T12:04:20.113698,name_53,3.48,cat_6
37,2026-02-02T13:50:46.113704,name_492,83.39,cat_8
38,2026-02-01T17:44:25.113710,name_480,19.67,cat_5
39,2026-02-01T10:28:47.113716,name_177,61.59,cat_6
40,2026-02-02T10:07:07.113722,name_460,2.21,cat_10
41,2026-02-02T07:32:52.113729,name_103,85.5,cat_4
42,2026-02-02T08:11:21.113735,name_246,87.75,cat_2
43,2026-02-01T20:05:35.113741,name_148,30.65,cat_2
44,2026-02-02T09:22:09.113747,name_417,57.8,cat_7
45,2026-02-02T13:42:59.113753,name_226,52.78,cat_5
46,2026-02-02T05:07:39.113759,name_270,71.83,cat_5
47,2026-02-01T16:44:30.113765,name_451,6.11,cat_1
48,2026-02-01T14:29:45.113771,name_3,71.0,cat_9
49,2026-02-01T14:32:55.113777,name_460,67.18,cat_8
50,2026-02-02T08:02:07.113783,name_209,9.17,cat_3
51,2026-02-02T11:55:39.113789,name_408,70.28,cat_6
52,2026-02-01T17:42:11.113795,name_371,16.06,cat_8
53,2026-02-01T12:26:25.113801,name_251,27.08,cat_1
54,2026-02-02T08:45:23.113807,name_387,65.92,cat_7
55,2026-02-01T18:23:17.113813,name_256,55.32,cat_6
56,2026-02-01T13:34:23.113819,name_315,21.58,cat_6
57,2026-02-02T03:39:31.113825,name_93,15.8,cat_7
58,2026-02-02T01:05:02.113832,name_491,28.05,cat_5
59,2026-02-02T03:07:23.113838,name_185,58.16,cat_9
60,2026-02-01T15:40:38.113844,name_376,38.98,cat_8
61,2026-02-01T23:20:07.113850,name_41,75.7,cat_3
62,2026-02-01T19:42:06.113856,name_430,87.94,cat_2
63,2026-02-01T17:01:58.113862,name_243,97.94,cat_8
64,2026-02-01T21:10:46.113868,name_166,15.6,cat_8
65,2026-02-01T19:58:03.113874,name_480,73.34,cat_2
66,2026-02-01T20:24:02.113881,name_428,80.56,cat_9
67,2026-02-01T20:38:45.113887,name_36,62.29,cat_7
68,2026-02-01T20:30:44.113893,name_65,90.0,cat_4
69,2026-02-02T02:56:19.113899,name_7,5.74,cat_6
70,2026-02-02T06:51:10.113905,name_48,57.96,cat_3
71,2026-02-01T11:42:15.113911,name_97,84.59,cat_8
72,2026-02-01T23:10:51.113917,name_99,35.46,cat_6
73,2026-02-01T20:59:54.113923,name_304,61.6,cat_1
74,2026-02-02T06:52:24.113929,name_360,54.26,cat_5
75,2026-02-02T09:19:00.113935,name_433,4.86,cat_3
76,2026-02-02T04:02:44.113941,name_135,74.2,cat_6
77,2026-02-02T07:57:02.113948,name_210,24.37,cat_2
78,2026-02-02T10:17:22.113954,name_59,93.75,cat_2
79,2026-02-01T18:04:53.113960,name_217,93.13,cat_3
80,2026-02-01T21:35:43.113965,name_197,78.04,cat_5
81,2026-02-01T17:54:22.113971,name_125,16.32,cat_3
82,2026-02-02T05:14:01.113977,name_472,1.12,cat_2
83,2026-02-01T10:39:20.113983,name_107,14.68,cat_3
84,2026-02-01T21:37:28.113989,name_394,5.26,cat_2
85,2026-02-01T17:12:35.113995,name_44,76.92,cat_7
86,2026-02-02T07:59:36.114001,name_24,39.65,cat_4
87,2026-02-02T12:08:11.114007,name_341,15.4,cat_1
88,2026-02-02T08:49:30.114013,name_357,56.99,cat_2
89,2026-02-02T12:19:53.114019,name_479,25.12,cat_3
90,2026-02-01T15:48:42.114025,name_215,63.81,cat_9
91,2026-02-02T12:06:10.114031,name_341,21.65,cat_2
92,2026-02-02T09:46:08.114037,name_407,69.8,cat_2
93,2026-02-02T09:56:36.114044,name_378,28.95,cat_1
94,2026-02-01T17:51:37.114050,name_108,49.24,cat_1
95,2026-02-01T17:48:25.114056,name_178,39.56,cat_8
96,2026-02-01T21:59:59.114062,name_230,13.8,cat_10
97,2026-02-01T22:46:26.114068,name_23,60.79,cat_5
98,2026-02-02T02:39:04.114074,name_421,3.61,cat_10
99,2026-02-02T00:14:26.114080,name_121,27.16,cat_3
100,2026-02-02T03:05:03.114086,name_279,97.8,cat_5
101,2026-02-01T19:15:16.114092,name_103,66.18,cat_7
102,2026-02-02T09:45:50.114098,name_122,39.96,cat_2
103,2026-02-01T11:33:13.114104,name_417,4.25,cat_1
104,2026-02-02T08:31:38.114110,name_251,12.02,cat_1
105,2026-02-02T04:48:52.114116,name_232,36.23,cat_2
106,2026-02-01T12:09:27.114122,name_379,53.8,cat_5
107,2026-02-01T23:13:01.114128,name_209,55.44,cat_1
108,2026-02-02T09:56:34.114134,name_310,65.96,cat_5
109,2026-02-02T12:13:44.114141,name_39,79.53,cat_5
110,2026-02-02T02:00:29.114147,name_117,73.45,cat_8
111,2026-02-02T02:14:50.114153,name_34,84.79,cat_9
112,2026-02-01T16:35:56.114159,name_257,47.68,cat_1
113,2026-02-01T15:50:05.114165,name_304,51.2,cat_10
114,2026-02-02T13:48:39.114171,name_138,66.39,cat_5
115,2026-02-01T20:44:32.114177,name_386,12.11,cat_5
116,2026-02-01T20:36:30.114184,name_229,28.96,cat_6
117,2026-02-01T17:28:00.114190,name_288,35.86,cat_8
118,2026-02-01T21:05:26.114196,name_335,99.68,cat_9
119,2026-02-01T17:00:58.114203,name_2,24.63,cat_6
120,2026-02-01T14:50:57.114209,name_324,24.62,cat_7
121,2026-02-01T10:42:51.114215,name_460,28.34,cat_6
122,2026-02-01T23:18:35.114221,name_188,2.01,cat_8
123,2026-02-02T09:57:46.114227,name_415,75.5,cat_4
124,2026-02-02T08:17:10.114233,name_85,84.33,cat_2
125,2026-02-02T10:55:47.114239,name_136,71.94,cat_4
126,2026-02-02T11:19:50.114245,name_386,60.31,cat_4
127,2026-02-02T05:46:35.114251,name_297,73.33,cat_7
128,2026-02-01T20:55:19.114256,name_318,50.95,cat_3
129,2026-02-02T08:18:55.114263,name_277,85.68,cat_9
130,2026-02-02T11:12:10.114269,name_368,95.15,cat_7
131,2026-02-02T06:09:34.114275,name_100,85.24,cat_3
132,2026-02-01T23:14:45.114281,name_26,50.33,cat_3
133,2026-02-01T14:08:51.114287,name_370,6.98,cat_7
134,2026-02-02T12:17:19.114293,name_359,26.85,cat_6
135,2026-02-01T22:07:21.114299,name_376,97.75,cat_9
136,2026-02-01T19:52:50.114305,name_182,53.11,cat_6
137,2026-02-01T18:17:59.114311,name_497,15.82,cat_3
138,2026-02-01T20:45:25.114317,name_237,32.72,cat_4
139,2026-02-02T08:33:22.114323,name_411,50.31,cat_4
140,2026-02-01T13:08:41.114329,name_83,38.87,cat_1
141,2026-02-01T16:06:32.114335,name_442,66.83,cat_3
142,2026-02-01T19:31:16.114341,name_10,75.25,cat_10
143,2026-02-01T20:39:02.114347,name_257,81.2,cat_5
144,2026-02-01T14:59:08.114353,name_327,8.36,cat_7
145,2026-02-01T19:37:31.114359,name_65,28.77,cat_1
